Season,Week,Team,Day,Date,Win,OT,Home,Opp,Off_Pts,Def_Pts,G,Spread,Total,Point_Diff,Spread_Covered,Actual_vs_Expected
2022,1,TAM,Sun,September 11,1,0,0,DAL,19,3,1,-2.0,50.0,16,1,-28.0
2022,2,TAM,Sun,September 18,1,0,0,NOR,20,10,2,-2.5,44.0,10,1,-14.0
2022,3,TAM,Sun,September 25,0,0,1,GNB,12,14,3,-1.0,42.0,-2,0,-16.0
2022,4,TAM,Sun,October 2,0,0,1,KAN,31,41,4,-1.0,46.0,-10,0,26.0
2022,5,TAM,Sun,October 9,1,0,1,ATL,21,15,5,-10.0,46.5,6,0,-10.5
2022,6,TAM,Sun,October 16,0,0,0,PIT,18,20,6,-9.5,46.0,-2,0,-8.0
2022,7,TAM,Sun,October 23,0,0,0,CAR,3,21,7,-13.0,39.5,-18,0,-15.5
2022,8,TAM,Thu,October 27,0,0,1,RAV,22,27,8,-1.5,45.5,-5,0,3.5
2022,9,TAM,Sun,November 6,1,0,1,RAM,16,13,9,-3.0,42.5,3,0,-13.5
2022,10,TAM,Sun,November 13,1,0,1,SEA,21,16,10,-2.5,45.0,5,1,-8.0
2022,12,TAM,Sun,November 27,0,1,0,CLE,17,23,11,-3.0,42.0,-6,0,-2.0
2022,13,TAM,Mon,December 5,1,0,1,NOR,17,16,12,-3.0,41.0,1,0,-8.0
2022,14,TAM,Sun,December 11,0,0,0,SFO,7,35,13,3.5,37.5,-28,0,4.5
2022,15,TAM,Sun,December 18,0,0,1,CIN,23,34,14,3.5,45.0,-11,0,12.0
2022,16,TAM,Sun,December 25,1,1,0,CRD,19,16,15,-7.5,40.5,3,0,-5.5
2022,17,TAM,Sun,January 1,1,0,1,CAR,30,24,16,-3.5,40.5,6,1,13.5
2022,18,TAM,Sun,January 8,0,0,0,ATL,17,30,17,4.0,40.5,-13,0,6.5
2022,1,OTI,Sun,September 11,0,0,1,NYG,20,21,1,-5.0,44.0,-1,0,-3.0
2022,2,OTI,Mon,September 19,0,0,0,BUF,7,41,2,10.0,47.5,-34,0,0.5
2022,3,OTI,Sun,September 25,1,0,1,RAI,24,22,3,2.0,45.5,2,1,0.5
2022,4,OTI,Sun,October 2,1,0,0,CLT,24,17,4,3.5,43.0,7,1,-2.0
2022,5,OTI,Sun,October 9,1,0,0,WAS,21,17,5,-2.0,43.0,4,1,-5.0
2022,7,OTI,Sun,October 23,1,0,1,CLT,19,10,6,-2.5,41.5,9,1,-12.5
2022,8,OTI,Sun,October 30,1,0,0,HTX,17,10,7,-3.5,39.0,7,1,-12.0
2022,9,OTI,Sun,November 6,0,1,0,KAN,17,20,8,12.5,45.5,-3,1,-8.5
2022,10,OTI,Sun,November 13,1,0,1,DEN,17,10,9,-2.5,39.0,7,1,-12.0
2022,11,OTI,Thu,November 17,1,0,0,GNB,27,17,10,3.0,41.0,10,1,3.0
2022,12,OTI,Sun,November 27,0,0,1,CIN,16,20,11,1.5,43.0,-4,0,-7.0
2022,13,OTI,Sun,December 4,0,0,0,PHI,10,35,12,4.0,44.0,-25,0,1.0
2022,14,OTI,Sun,December 11,0,0,1,JAX,22,36,13,-3.5,41.0,-14,0,17.0
2022,15,OTI,Sun,December 18,0,0,0,SDG,14,17,14,3.0,46.5,-3,0,-15.5
2022,16,OTI,Sat,December 24,0,0,1,HTX,14,19,15,-3.0,35.5,-5,0,-2.5
2022,17,OTI,Thu,December 29,0,0,1,DAL,13,27,16,12.5,39.5,-14,0,0.5
2022,18,OTI,Sat,January 7,0,0,0,JAX,16,20,17,6.5,40.0,-4,1,-4.0
2022,1,WAS,Sun,September 11,1,0,1,JAX,28,22,1,-3.0,43.0,6,1,7.0
2022,2,WAS,Sun,September 18,0,0,0,DET,27,36,2,1.5,48.5,-9,0,14.5
2022,3,WAS,Sun,September 25,0,0,1,PHI,8,24,3,6.0,47.5,-16,0,-15.5
2022,4,WAS,Sun,October 2,0,0,0,DAL,10,25,4,3.0,41.5,-15,0,-6.5
2022,5,WAS,Sun,October 9,0,0,1,OTI,17,21,5,2.0,43.0,-4,0,-5.0
2022,6,WAS,Thu,October 13,1,0,0,CHI,12,7,6,-1.0,38.0,5,1,-19.0
2022,7,WAS,Sun,October 23,1,0,1,GNB,23,21,7,4.5,41.5,2,1,2.5
2022,8,WAS,Sun,October 30,1,0,0,CLT,17,16,8,3.0,39.5,1,1,-6.5
2022,9,WAS,Sun,November 6,0,0,1,MIN,17,20,9,3.0,43.5,-3,0,-6.5
2022,10,WAS,Mon,November 14,1,0,0,PHI,32,21,10,10.5,43.5,11,1,9.5
2022,11,WAS,Sun,November 20,1,0,0,HTX,23,10,11,-3.0,41.0,13,1,-8.0
2022,12,WAS,Sun,November 27,1,0,1,ATL,19,13,12,-4.0,40.5,6,1,-8.5
2022,13,WAS,Sun,December 4,0,1,0,NYG,20,20,13,-2.0,40.5,0,0,-0.5
2022,15,WAS,Sun,December 18,0,0,1,NYG,12,20,14,-4.5,40.5,-8,0,-8.5
2022,16,WAS,Sat,December 24,0,0,0,SFO,20,37,15,6.5,37.5,-17,0,19.5
2022,17,WAS,Sun,January 1,0,0,1,CLE,10,24,16,-2.0,40.5,-14,0,-6.5
2022,18,WAS,Sun,January 8,1,0,1,DAL,26,6,17,7.0,40.0,20,1,-8.0
2023,1,CRD,Sun,September 10,0,0,0,WAS,16,20,1,6.5,,-4,1,
2023,2,CRD,Sun,September 17,0,0,1,NYG,28,31,2,4.5,36.5,-3,1,22.5
2023,3,CRD,Sun,September 24,1,0,1,DAL,28,16,3,11.5,43.5,12,1,0.5
2023,4,CRD,Sun,October 1,0,0,0,SFO,16,35,4,16.5,44.5,-19,0,6.5
2023,5,CRD,Sun,October 8,0,0,1,CIN,20,34,5,3.0,45.5,-14,0,8.5
2023,6,CRD,Sun,October 15,0,0,0,RAM,9,26,6,7.0,47.5,-17,0,-12.5
2023,7,CRD,Sun,October 22,0,0,0,SEA,10,20,7,8.5,43.5,-10,0,-13.5
2023,8,CRD,Sun,October 29,0,0,1,RAV,24,31,8,9.5,44.5,-7,1,10.5
2023,9,CRD,Sun,November 5,0,0,0,CLE,0,27,9,13.5,38.5,-27,0,-11.5
2023,10,CRD,Sun,November 12,1,0,1,ATL,25,23,10,2.5,43.5,2,1,4.5
2023,11,CRD,Sun,November 19,0,0,0,HTX,16,21,11,5.5,49.0,-5,1,-12.0
2023,12,CRD,Sun,November 26,0,0,1,RAM,14,37,12,2.5,45.0,-23,0,6.0
2023,13,CRD,Sun,December 3,1,0,0,PIT,24,10,13,6.5,41.0,14,1,-7.0
2023,15,CRD,Sun,December 17,0,0,1,SFO,29,45,14,12.0,48.5,-16,0,25.5
2023,16,CRD,Sun,December 24,0,0,0,CHI,16,27,15,4.0,43.0,-11,0,0.0
2023,17,CRD,Sun,December 31,1,0,0,PHI,35,31,16,12.0,48.0,4,1,18.0
2023,18,CRD,Sun,January 7,0,0,1,SEA,20,21,17,3.0,47.5,-1,1,-6.5
2023,1,ATL,Sun,September 10,1,0,1,CAR,24,10,1,-3.5,,14,1,
2023,2,ATL,Sun,September 17,1,0,1,GNB,25,24,2,-3.0,40.5,1,0,8.5
2023,3,ATL,Sun,September 24,0,0,0,DET,6,20,3,3.0,47.5,-14,0,-21.5
2023,4,ATL,Sun,October 1,0,0,0,JAX,7,23,4,3.5,42.5,-16,0,-12.5
2023,5,ATL,Sun,October 8,1,0,1,HTX,21,19,5,-2.5,42.0,2,0,-2.0
2023,6,ATL,Sun,October 15,0,0,1,WAS,16,24,6,-1.5,41.5,-8,0,-1.5
2023,7,ATL,Sun,October 22,1,0,0,TAM,16,13,7,3.0,37.5,3,1,-8.5
2023,8,ATL,Sun,October 29,0,0,0,OTI,23,28,8,-2.5,35.5,-5,0,15.5
2023,9,ATL,Sun,November 5,0,0,1,MIN,28,31,9,-3.5,39.5,-3,0,19.5
2023,10,ATL,Sun,November 12,0,0,0,CRD,23,25,10,-2.5,43.5,-2,0,4.5
2023,12,ATL,Sun,November 26,1,0,1,NOR,24,15,11,1.5,42.0,9,1,-3.0
2023,13,ATL,Sun,December 3,1,0,0,NYJ,13,8,12,-2.0,33.5,5,1,-12.5
2023,14,ATL,Sun,December 10,0,0,1,TAM,25,29,13,-1.0,41.0,-4,0,13.0
2023,15,ATL,Sun,December 17,0,0,0,CAR,7,9,14,-3.0,33.0,-2,0,-17.0
2023,16,ATL,Sun,December 24,1,0,1,CLT,29,10,15,-3.0,45.0,19,1,-6.0
2023,17,ATL,Sun,December 31,0,0,0,CHI,17,37,16,2.5,38.0,-20,0,16.0
2023,18,ATL,Sun,January 7,0,0,0,NOR,17,48,17,3.0,42.0,-31,0,23.0
2023,1,RAV,Sun,September 10,1,0,1,HTX,25,9,1,-9.5,,16,1,
2023,2,RAV,Sun,September 17,1,0,0,CIN,27,24,2,3.5,45.5,3,1,5.5
2023,3,RAV,Sun,September 24,0,1,1,CLT,19,22,3,-7.5,44.5,-3,0,-3.5
2023,4,RAV,Sun,October 1,1,0,0,CLE,28,3,4,-2.5,41.0,25,1,-10.0
2023,5,RAV,Sun,October 8,0,0,0,PIT,10,17,5,-4.5,38.5,-7,0,-11.5
2023,6,RAV,Sun,October 15,1,0,0,OTI,24,16,6,-5.0,42.5,8,1,-2.5
2023,7,RAV,Sun,October 22,1,0,1,DET,38,6,7,-3.0,43.5,32,1,0.5
2023,8,RAV,Sun,October 29,1,0,0,CRD,31,24,8,-9.5,44.5,7,0,10.5
2023,9,RAV,Sun,November 5,1,0,1,SEA,37,3,9,-6.5,44.5,34,1,-4.5
2023,10,RAV,Sun,November 12,0,0,1,CLE,31,33,10,-6.0,38.5,-2,0,25.5
2023,11,RAV,Thu,November 16,1,0,1,CIN,34,20,11,-4.0,46.0,14,1,8.0
2023,12,RAV,Sun,November 26,1,0,0,SDG,20,10,12,-3.0,48.0,10,1,-18.0
2023,14,RAV,Sun,December 10,1,1,1,RAM,37,31,13,-7.5,39.5,6,0,28.5
2023,15,RAV,Sun,December 17,1,0,0,JAX,23,7,14,-3.0,42.0,16,1,-12.0
2023,16,RAV,Mon,December 25,1,0,0,SFO,33,19,15,6.0,46.5,14,1,5.5
2023,17,RAV,Sun,December 31,1,0,1,MIA,56,19,16,-3.5,46.5,37,1,28.5
2023,18,RAV,Sat,January 6,0,0,1,PIT,10,17,17,3.0,34.5,-7,0,-7.5
2023,1,BUF,Mon,September 11,0,1,0,NYJ,16,22,1,-2.5,,-6,0,
2023,2,BUF,Sun,September 17,1,0,1,RAI,38,10,2,-8.0,47.0,28,1,1.0
2023,3,BUF,Sun,September 24,1,0,0,WAS,37,3,3,-4.5,43.5,34,1,-3.5
2023,4,BUF,Sun,October 1,1,0,1,MIA,48,20,4,-2.5,53.0,28,1,15.0
2023,5,BUF,Sun,October 8,0,0,1,JAX,20,25,5,-5.5,48.5,-5,0,-3.5
2023,6,BUF,Sun,October 15,1,0,1,NYG,14,9,6,-15.5,43.5,5,0,-20.5
2023,7,BUF,Sun,October 22,0,0,0,NWE,25,29,7,-7.5,41.5,-4,0,12.5
2023,8,BUF,Thu,October 26,1,0,1,TAM,24,18,8,-10.0,43.5,6,0,-1.5
2023,9,BUF,Sun,November 5,0,0,0,CIN,18,24,9,1.5,50.5,-6,0,-8.5
2023,10,BUF,Mon,November 13,0,0,1,DEN,22,24,10,-7.5,47.5,-2,0,-1.5
2023,11,BUF,Sun,November 19,1,0,1,NYJ,32,6,11,-7.5,39.0,26,1,-1.0
2023,12,BUF,Sun,November 26,0,1,0,PHI,34,37,12,3.0,48.5,-3,0,22.5
2023,14,BUF,Sun,December 10,1,0,0,KAN,20,17,13,1.5,48.5,3,1,-11.5
2023,15,BUF,Sun,December 17,1,0,1,DAL,31,10,14,-2.0,49.5,21,1,-8.5
2023,16,BUF,Sat,December 23,1,0,0,SDG,24,22,15,-12.5,44.0,2,0,2.0
2023,17,BUF,Sun,December 31,1,0,1,NWE,27,21,16,-14.0,40.0,6,0,8.0
2023,18,BUF,Sun,January 7,1,0,0,MIA,21,14,17,-2.5,48.0,7,1,-13.0
2023,1,CAR,Sun,September 10,0,0,0,ATL,10,24,1,3.5,,-14,0,
2023,2,CAR,Mon,September 18,0,0,1,NOR,17,20,2,3.0,39.5,-3,0,-2.5
2023,3,CAR,Sun,September 24,0,0,0,SEA,27,37,3,5.0,43.0,-10,0,21.0
2023,4,CAR,Sun,October 1,0,0,1,MIN,13,21,4,4.5,46.5,-8,0,-12.5
2023,5,CAR,Sun,October 8,0,0,0,DET,24,42,5,9.5,43.5,-18,0,22.5
2023,6,CAR,Sun,October 15,0,0,0,MIA,21,42,6,14.0,47.5,-21,0,15.5
2023,8,CAR,Sun,October 29,1,0,1,HTX,15,13,7,3.5,42.5,2,1,-14.5
2023,9,CAR,Sun,November 5,0,0,1,CLT,13,27,8,1.5,44.5,-14,0,-4.5
2023,10,CAR,Thu,November 9,0,0,0,CHI,13,16,9,3.5,38.5,-3,1,-9.5
2023,11,CAR,Sun,November 19,0,0,1,DAL,10,33,10,11.0,43.0,-23,0,0.0
2023,12,CAR,Sun,November 26,0,0,0,OTI,10,17,11,3.5,36.5,-7,0,-9.5
2023,13,CAR,Sun,December 3,0,0,0,TAM,18,21,12,3.5,36.5,-3,1,2.5
2023,14,CAR,Sun,December 10,0,0,0,NOR,6,28,13,6.0,38.5,-22,0,-4.5
2023,15,CAR,Sun,December 17,1,0,1,ATL,9,7,14,3.0,33.0,2,1,-17.0
2023,16,CAR,Sun,December 24,0,0,1,GNB,30,33,15,4.0,37.5,-3,1,25.5
2023,17,CAR,Sun,December 31,0,0,0,JAX,0,26,16,4.0,36.5,-26,0,-10.5
2023,18,CAR,Sun,January 7,0,0,1,TAM,0,9,17,4.0,37.0,-9,0,-28.0
2023,1,CHI,Sun,September 10,0,0,1,GNB,20,38,1,-1.5,,-18,0,
2023,2,CHI,Sun,September 17,0,0,0,TAM,17,27,2,2.5,42.0,-10,0,2.0
2023,3,CHI,Sun,September 24,0,0,0,KAN,10,41,3,13.0,48.5,-31,0,2.5
2023,4,CHI,Sun,October 1,0,0,1,DEN,28,31,4,3.0,47.0,-3,0,12.0
2023,5,CHI,Thu,October 5,1,0,0,WAS,40,20,5,6.0,44.5,20,1,15.5
2023,6,CHI,Sun,October 15,0,0,1,MIN,13,19,6,3.0,44.5,-6,0,-12.5
2023,7,CHI,Sun,October 22,1,0,1,RAI,30,12,7,2.5,38.5,18,1,3.5
2023,8,CHI,Sun,October 29,0,0,0,SDG,13,30,8,10.5,45.5,-17,0,-2.5
2023,9,CHI,Sun,November 5,0,0,0,NOR,17,24,9,8.5,42.5,-7,1,-1.5
2023,10,CHI,Thu,November 9,1,0,1,CAR,16,13,10,-3.5,38.5,3,0,-9.5
2023,11,CHI,Sun,November 19,0,0,0,DET,26,31,11,8.0,48.0,-5,1,9.0
2023,12,CHI,Mon,November 27,1,0,0,MIN,12,10,12,3.0,44.0,2,1,-22.0
2023,14,CHI,Sun,December 10,1,0,1,DET,28,13,13,3.0,43.0,15,1,-2.0
2023,15,CHI,Sun,December 17,0,0,0,CLE,17,20,14,3.0,38.0,-3,0,-1.0
2023,16,CHI,Sun,December 24,1,0,1,CRD,27,16,15,-4.0,43.0,11,1,0.0
2023,17,CHI,Sun,December 31,1,0,1,ATL,37,17,16,-2.5,38.0,20,1,16.0
2023,18,CHI,Sun,January 7,0,0,0,GNB,9,17,17,3.0,45.0,-8,0,-19.0
2023,1,CIN,Sun,September 10,0,0,0,CLE,3,24,1,-1.5,,-21,0,
2023,2,CIN,Sun,September 17,0,0,1,RAV,24,27,2,-3.5,45.5,-3,0,5.5
2023,3,CIN,Mon,September 25,1,0,1,RAM,19,16,3,-3.0,45.5,3,0,-10.5
2023,4,CIN,Sun,October 1,0,0,0,OTI,3,27,4,-2.5,41.5,-24,0,-11.5
2023,5,CIN,Sun,October 8,1,0,0,CRD,34,20,5,-3.0,45.5,14,1,8.5
2023,6,CIN,Sun,October 15,1,0,1,SEA,17,13,6,-3.0,45.5,4,1,-15.5
2023,8,CIN,Sun,October 29,1,0,0,SFO,31,17,7,4.5,44.5,14,1,3.5
2023,9,CIN,Sun,November 5,1,0,1,BUF,24,18,8,-1.5,50.5,6,1,-8.5
2023,10,CIN,Sun,November 12,0,0,1,HTX,27,30,9,-5.5,45.5,-3,0,11.5
2023,11,CIN,Thu,November 16,0,0,0,RAV,20,34,10,4.0,46.0,-14,0,8.0
2023,12,CIN,Sun,November 26,0,0,1,PIT,10,16,11,2.0,36.5,-6,0,-10.5
2023,13,CIN,Mon,December 4,1,1,0,JAX,34,31,12,10.0,40.0,3,1,25.0
2023,14,CIN,Sun,December 10,1,0,1,CLT,34,14,13,-2.5,44.5,20,1,3.5
2023,15,CIN,Sun,December 16,1,1,1,MIN,27,24,14,-3.0,41.0,3,0,10.0
2023,16,CIN,Sat,December 23,0,0,0,PIT,11,34,15,-2.5,38.0,-23,0,7.0
2023,17,CIN,Sun,December 31,0,0,0,KAN,17,25,16,6.5,44.0,-8,0,-2.0
2023,18,CIN,Sun,January 7,1,0,1,CLE,31,14,17,-7.5,37.0,17,1,8.0
2023,1,CLE,Sun,September 10,1,0,1,CIN,24,3,1,1.5,,21,1,
2023,2,CLE,Mon,September 18,0,0,0,PIT,22,26,2,-2.5,39.0,-4,0,9.0
2023,3,CLE,Sun,September 24,1,0,1,OTI,27,3,3,-3.5,38.0,24,1,-8.0
2023,4,CLE,Sun,October 1,0,0,1,RAV,3,28,4,2.5,41.0,-25,0,-10.0
2023,6,CLE,Sun,October 15,1,0,1,SFO,19,17,5,9.5,35.5,2,1,0.5
2023,7,CLE,Sun,October 22,1,0,0,CLT,39,38,6,-3.5,39.5,1,0,37.5
2023,8,CLE,Sun,October 29,0,0,0,SEA,20,24,7,4.5,39.5,-4,1,4.5
2023,9,CLE,Sun,November 5,1,0,1,CRD,27,0,8,-13.5,38.5,27,1,-11.5
2023,10,CLE,Sun,November 12,1,0,0,RAV,33,31,9,6.0,38.5,2,1,25.5
2023,11,CLE,Sun,November 19,1,0,1,PIT,13,10,10,-2.0,33.0,3,1,-10.0
2023,12,CLE,Sun,November 26,0,0,0,DEN,12,29,11,1.0,37.0,-17,0,4.0
2023,13,CLE,Sun,December 3,0,0,0,RAM,19,36,12,4.0,40.5,-17,0,14.5
2023,14,CLE,Sun,December 10,1,0,1,JAX,31,27,13,-2.5,34.0,4,1,24.0
2023,15,CLE,Sun,December 17,1,0,1,CHI,20,17,14,-3.0,38.0,3,0,-1.0
2023,16,CLE,Sun,December 24,1,0,0,HTX,36,22,15,-3.0,40.0,14,1,18.0
2023,17,CLE,Thu,December 28,1,0,1,NYJ,37,20,16,-7.5,35.0,17,1,22.0
2023,18,CLE,Sun,January 7,0,0,0,CIN,14,31,17,7.5,37.0,-17,0,8.0
2023,1,DAL,Sun,September 10,1,0,0,NYG,40,0,1,-3.5,,40,1,
2023,2,DAL,Sun,September 17,1,0,1,NYJ,30,10,2,-8.5,38.5,20,1,1.5
2023,3,DAL,Sun,September 24,0,0,0,CRD,16,28,3,-11.5,43.5,-12,0,0.5
2023,4,DAL,Sun,October 1,1,0,1,NWE,38,3,4,-6.5,43.5,35,1,-2.5
2023,5,DAL,Sun,October 8,0,0,0,SFO,10,42,5,3.5,45.0,-32,0,7.0
2023,6,DAL,Mon,October 16,1,0,0,SDG,20,17,6,-1.5,50.0,3,1,-13.0
2023,8,DAL,Sun,October 29,1,0,1,RAM,43,20,7,-6.5,44.5,23,1,18.5
2023,9,DAL,Sun,November 5,0,0,0,PHI,23,28,8,3.0,46.5,-5,0,4.5
2023,10,DAL,Sun,November 12,1,0,1,NYG,49,17,9,-17.5,38.5,32,1,27.5
2023,11,DAL,Sun,November 19,1,0,0,CAR,33,10,10,-11.0,43.0,23,1,0.0
2023,12,DAL,Thu,November 23,1,0,1,WAS,45,10,11,-13.5,48.5,35,1,6.5
2023,13,DAL,Thu,November 30,1,0,1,SEA,41,35,12,-9.5,47.0,6,0,29.0
2023,14,DAL,Sun,December 10,1,0,1,PHI,33,13,13,-3.5,51.5,20,1,-5.5
2023,15,DAL,Sun,December 17,0,0,0,BUF,10,31,14,2.0,49.5,-21,0,-8.5
2023,16,DAL,Sun,December 24,0,0,0,MIA,20,22,15,1.5,49.0,-2,0,-7.0
2023,17,DAL,Sat,December 30,1,0,1,DET,20,19,16,-5.0,52.0,1,0,-13.0
2023,18,DAL,Sun,January 7,1,0,0,WAS,38,10,17,-13.0,46.5,28,1,1.5
2023,1,DEN,Sun,September 10,0,0,1,RAI,16,17,1,-3.0,,-1,0,
2023,2,DEN,Sun,September 17,0,0,1,WAS,33,35,2,-4.0,38.5,-2,0,29.5
2023,3,DEN,Sun,September 24,0,0,0,MIA,20,70,3,6.0,47.5,-50,0,42.5
2023,4,DEN,Sun,October 1,1,0,0,CHI,31,28,4,-3.0,47.0,3,0,12.0
2023,5,DEN,Sun,October 8,0,0,1,NYJ,21,31,5,-2.5,42.5,-10,0,9.5
2023,6,DEN,Thu,October 12,0,0,0,KAN,8,19,6,10.5,47.5,-11,0,-20.5
2023,7,DEN,Sun,October 22,1,0,1,GNB,19,17,7,-1.0,44.0,2,1,-8.0
2023,8,DEN,Sun,October 29,1,0,1,KAN,24,9,8,7.0,45.5,15,1,-12.5
2023,10,DEN,Mon,November 13,1,0,0,BUF,24,22,9,7.5,47.5,2,1,-1.5
2023,11,DEN,Sun,November 19,1,0,1,MIN,21,20,10,-3.0,41.0,1,0,0.0
2023,12,DEN,Sun,November 26,1,0,1,CLE,29,12,11,-1.0,37.0,17,1,4.0
2023,13,DEN,Sun,December 3,0,0,0,HTX,17,22,12,3.0,47.0,-5,0,-8.0
2023,14,DEN,Sun,December 10,1,0,0,SDG,24,7,13,2.5,43.5,17,1,-12.5
2023,15,DEN,Sun,December 16,0,0,0,DET,17,42,14,4.5,48.0,-25,0,11.0
2023,16,DEN,Sun,December 24,0,0,1,NWE,23,26,15,-7.0,35.0,-3,0,14.0
2023,17,DEN,Sun,December 31,1,0,1,SDG,16,9,16,-3.5,36.5,7,1,-11.5
2023,18,DEN,Sun,January 7,0,0,0,RAI,14,27,17,3.0,37.0,-13,0,4.0
2023,1,DET,Thu,September 7,1,0,0,KAN,21,20,1,3.5,,1,1,
2023,2,DET,Sun,September 17,0,1,1,SEA,31,37,2,-4.5,47.0,-6,0,21.0
2023,3,DET,Sun,September 24,1,0,1,ATL,20,6,3,-3.0,47.5,14,1,-21.5
2023,4,DET,Thu,September 28,1,0,0,GNB,34,20,4,-2.5,45.0,14,1,9.0
2023,5,DET,Sun,October 8,1,0,1,CAR,42,24,5,-9.5,43.5,18,1,22.5
2023,6,DET,Sun,October 15,1,0,0,TAM,20,6,6,-3.0,43.5,14,1,-17.5
2023,7,DET,Sun,October 22,0,0,0,RAV,6,38,7,3.0,43.5,-32,0,0.5
2023,8,DET,Mon,October 30,1,0,1,RAI,26,14,8,-7.0,45.5,12,1,-5.5
2023,10,DET,Sun,November 12,1,0,0,SDG,41,38,9,-2.5,48.5,3,1,30.5
2023,11,DET,Sun,November 19,1,0,1,CHI,31,26,10,-8.0,48.0,5,0,9.0
2023,12,DET,Thu,November 23,0,0,1,GNB,22,29,11,-8.0,47.0,-7,0,4.0
2023,13,DET,Sun,December 3,1,0,0,NOR,33,28,12,-4.5,47.5,5,1,13.5
2023,14,DET,Sun,December 10,0,0,0,CHI,13,28,13,-3.0,43.0,-15,0,-2.0
2023,15,DET,Sun,December 16,1,0,1,DEN,42,17,14,-4.5,48.0,25,1,11.0
2023,16,DET,Sun,December 24,1,0,0,MIN,30,24,15,-3.0,47.5,6,1,6.5
2023,17,DET,Sat,December 30,0,0,0,DAL,19,20,16,5.0,52.0,-1,1,-13.0
2023,18,DET,Sun,January 7,1,0,1,MIN,30,20,17,-3.5,46.0,10,1,4.0
2023,1,GNB,Sun,September 10,1,0,0,CHI,38,20,1,1.5,,18,1,
2023,2,GNB,Sun,September 17,0,0,0,ATL,24,25,2,3.0,40.5,-1,1,8.5
2023,3,GNB,Sun,September 24,1,0,1,NOR,18,17,3,-1.5,41.5,1,0,-6.5
2023,4,GNB,Thu,September 28,0,0,1,DET,20,34,4,2.5,45.0,-14,0,9.0
2023,5,GNB,Mon,October 9,0,0,0,RAI,13,17,5,1.5,44.5,-4,0,-14.5
2023,7,GNB,Sun,October 22,0,0,0,DEN,17,19,6,1.0,44.0,-2,0,-8.0
2023,8,GNB,Sun,October 29,0,0,1,MIN,10,24,7,1.5,41.5,-14,0,-7.5
2023,9,GNB,Sun,November 5,1,0,1,RAM,20,3,8,-3.5,37.5,17,1,-14.5
2023,10,GNB,Sun,November 12,0,0,0,PIT,19,23,9,3.0,38.5,-4,0,3.5
2023,11,GNB,Sun,November 19,1,0,1,SDG,23,20,10,3.0,44.0,3,1,-1.0
2023,12,GNB,Thu,November 23,1,0,0,DET,29,22,11,8.0,47.0,7,1,4.0
2023,13,GNB,Sun,December 3,1,0,1,KAN,27,19,12,5.5,42.5,8,1,3.5
2023,14,GNB,Mon,December 11,0,0,0,NYG,22,24,13,-6.0,37.0,-2,0,9.0
2023,15,GNB,Sun,December 17,0,0,1,TAM,20,34,14,-3.5,42.5,-14,0,11.5
2023,16,GNB,Sun,December 24,1,0,0,CAR,33,30,15,-4.0,37.5,3,0,25.5
2023,17,GNB,Sun,December 31,1,0,0,MIN,33,10,16,1.5,43.0,23,1,0.0
2023,18,GNB,Sun,January 7,1,0,1,CHI,17,9,17,-3.0,45.0,8,1,-19.0
2023,1,HTX,Sun,September 10,0,0,0,RAV,9,25,1,9.5,,-16,0,
2023,2,HTX,Sun,September 17,0,0,1,CLT,20,31,2,-1.0,40.0,-11,0,11.0
2023,3,HTX,Sun,September 24,1,0,0,JAX,37,17,3,9.5,43.5,20,1,10.5
2023,4,HTX,Sun,October 1,1,0,1,PIT,30,6,4,3.0,41.5,24,1,-5.5
2023,5,HTX,Sun,October 8,0,0,0,ATL,19,21,5,2.5,42.0,-2,1,-2.0
2023,6,HTX,Sun,October 15,1,0,1,NOR,20,13,6,2.5,41.5,7,1,-8.5
2023,8,HTX,Sun,October 29,0,0,0,CAR,13,15,7,-3.5,42.5,-2,0,-14.5
2023,9,HTX,Sun,November 5,1,0,1,TAM,39,37,8,-2.5,36.5,2,0,39.5
2023,10,HTX,Sun,November 12,1,0,0,CIN,30,27,9,5.5,45.5,3,1,11.5
2023,11,HTX,Sun,November 19,1,0,1,CRD,21,16,10,-5.5,49.0,5,0,-12.0
2023,12,HTX,Sun,November 26,0,0,1,JAX,21,24,11,1.5,48.0,-3,0,-3.0
2023,13,HTX,Sun,December 3,1,0,1,DEN,22,17,12,-3.0,47.0,5,1,-8.0
2023,14,HTX,Sun,December 10,0,0,0,NYJ,6,30,13,-3.5,33.0,-24,0,3.0
2023,15,HTX,Sun,December 17,1,1,0,OTI,19,16,14,3.0,37.0,3,1,-2.0
2023,16,HTX,Sun,December 24,0,0,1,CLE,22,36,15,3.0,40.0,-14,0,18.0
2023,17,HTX,Sun,December 31,1,0,1,OTI,26,3,16,-4.0,44.0,23,1,-15.0
2023,18,HTX,Sat,January 6,1,0,0,CLT,23,19,17,-1.5,47.5,4,1,-5.5
2023,1,CLT,Sun,September 10,0,0,1,JAX,21,31,1,3.5,,-10,0,
2023,2,CLT,Sun,September 17,1,0,0,HTX,31,20,2,1.0,40.0,11,1,11.0
2023,3,CLT,Sun,September 24,1,1,0,RAV,22,19,3,7.5,44.5,3,1,-3.5
2023,4,CLT,Sun,October 1,0,1,1,RAM,23,29,4,1.0,44.5,-6,0,7.5
2023,5,CLT,Sun,October 8,1,0,1,OTI,23,16,5,2.5,43.5,7,1,-4.5
